,SID,SLC39A8,RHAG,DDIT4,MPO,RRM2,CCL3,TGFBI,MAFF,TYMS,ENPP2,KIAA0101,TOP2A,KIF11,PRG2,CKS2,SLCO4A1,ZWINT,CCR2,CCNB1,CEP55,NUSAP1,RGS1,PTTG1,PRC1,CD24,CCNB2,HMMR,CPVL,RGL1,MLF1IP,FABP5,MAD2L1,CD69,RGS2,EMP1,RACGAP1,FGL2,TTK,NME1,TFRC,CTSL1,EBI3,SHCBP1,CCRL2,KIF14,MELK,TFDP2,MT1G,H1F0,MCM4,AREG,NEK2,MT1H,TPX2,BTG3,RAB13,HSPA6,CDC20,EMR3,CASC5,MT1E,SCD,GINS2,RCBTB2,E2F8,STAT4,NUAK2,CKS1B,CCNE2,RAD51AP1,TNFAIP3,CD302,MCM6,NDUFS5,RPL10,BUB1B,MT1X,CDKN3,NNMT,COX6C,LSM5,PSMG1,CENPA,KIF4A,MANSC1,MCM2,MT1F,RPA3,COX7B,MYL6B,PCNT,ATAD2,SDC4,WBP5,TARS,CCL20,CLEC7A,RAD51,JUN,FEN1,AURKA,FRAT1,SNRPG,KIF2C,POLE2,UBE2C,AURKB,CENPF
101,GSM647543,6.704890968,2.834106204,8.201129,3.939699149,7.504126047000001,3.053397444,8.088585123,5.346187678,6.635307059,2.3868458130000003,6.17683543,7.219696776,5.836971449,2.088765416,6.4898929260000005,3.371845179,6.885786818,10.11122259,6.16656899,6.27316651,7.558467557,2.075213562,8.18716644,6.667965634,11.0575399,5.807415747,6.938125929,8.583021263,3.677622806,5.570859944,5.138788365,6.435470685,5.180587187,10.20361925,2.969781128,6.952254052000001,11.15505777,4.445953116,5.228363804,9.835449179,7.312353925,2.775162604,6.42341443,3.761284961,5.696905828999999,4.600384923,5.834838847,4.028727111999999,5.847735247999999,6.905698269,2.487977552,4.710642691,3.670041229,3.667252371000001,4.958994376000001,8.002732822,8.554373786000001,4.335419437,2.626004011,7.2991790660000015,3.222845143,4.755482759,3.636524176,8.641374671,4.280205813999999,3.296554726,8.231409544,4.454395202,5.306139967,5.742084788,8.001885291,10.15408222,7.406961035,6.642868563,6.642868563,4.472424072,6.408135943,4.206975895,3.102110939,8.334336019,8.714464077,5.91696827,4.275039993,4.500890885,10.48434367,2.956729446,4.094776513999999,5.797766421,8.895568925,4.674172148999999,4.444145964,5.816383052999999,3.425585058,2.016505651,7.444974767000001,2.083250093,9.728358747,3.739722803,3.293403135,5.158512813,5.2881210880000005,8.735574067,8.56515556,2.982505756,3.263099342,6.101721368,3.596224688,3.715964621
102,GSM647544,6.853086387,1.997051439,7.720748157,2.8857111410000003,4.32315666,2.6967265,8.651137166,7.39378812,3.142379829,2.942686685,2.822711441,3.072052455,2.340850626,2.197221971,6.985988002000001,2.991593495,3.530924167,10.4709107,2.977843977,1.299085519,4.407113247,2.335799422,4.202832872,2.079491205,7.309569372999999,2.588348148,2.8592890960000004,8.611120925,3.277081186,4.434828073,5.242988949,4.737255817,5.7037375,13.02419828,3.458544423,6.314294838,12.16125844,1.876349047,4.967524936,7.958796911,6.4457673810000005,2.381472323,2.678479281,4.731468396,2.629097871,2.090954232,3.470373437,4.774919819,3.575436253,4.813821624,2.559368142,2.250556571,5.023084346,1.502699183,3.786068829,6.173835727,11.59186492,2.142365701,3.829537811,3.5338266430000003,3.623178301,3.696462875,2.081924202,9.651921501,2.306876301,4.432947007,9.879088364,4.028843962,3.416646129,3.046728635,9.193266571,10.01607441,6.476253431,8.047250506000001,8.047250506000001,2.152320651,7.329241031,2.535308957,2.879281975,9.320704417,9.045933762,5.0585084,2.086650665,2.130167738,10.59986231,2.7604362410000003,4.794304481,6.191595443,10.45510653,3.651112063,4.643810123,4.148123173,3.001984387,2.521820748,6.429136262999999,1.922244856,11.1171022,2.49505753,3.252180748,4.153197879,3.018776287,9.572703187,9.93413021,1.822730493,1.459072186,3.704254663,2.317997489,1.602485823
103,GSM647545,10.75793529,3.237656336,8.515934789,4.932912013,6.723593598,6.328974396,5.000867078,7.368370492,4.239856093999999,7.637023772,5.192603804,4.017571694,3.821095738,2.215173253,6.847660601,8.45332385,4.416303106,7.615053967000001,5.376174529,4.306204605,6.075014894,3.152806582,7.039871607,4.066017357,10.23918783,4.726161572,4.819019003,6.304174323,5.522387392000001,5.941006025,7.602131608,5.521769562,4.746204784,11.17082543,5.659951761,7.174660296,9.894975192,4.208782423,8.271440458999999,11.59843488,9.135610069,7.348567664,3.991218806000001,4.486345313,4.06514445,2.301594217,5.825345049,6.606815437000001,4.367081539,6.704353342999999,3.265263195,5.138744701999999,6.484549909,2.651997839,4.529207496000001,6.258129838,8.792059947,2.760751628,2.5461377,5.473856246,4.705171728,4.217606547,3.130713814,7.514669185,2.685276871,3.700079166,7.495346542,4.036129088,4.496830434,3.530247354,10.33209912,9.150978064,7.093054767999999,9.404736817,9.404736817,4.036246608,8.950880424,3.512031885,3.2635446310000003,10.12199509,9.310876606,6.583640705,3.153353429,3.375260857,10.36760263,3.255465077,5.953579121000001,6.787882182000001,10.74263841,5.9629378420000005,4.951349205,4.883858648,4.571638307,1.921896995,7.035260772000001,4.001354677,9.379620762,2.300430631,3.516612647,4.416068368,3.995750694,8.359082795,10.34085026,3.006628073,2.711705762,3.343562448,2.93233211,2.715551139
104,GSM647547,6.919204833999999,7.905816575,7.048915237999999,3.069515893,8.144880088999999,4.254441788,10.26033503,6.527502705,8.054657302,3.474025128,7.295353825,5.124451185,5.409054774,3.18738295,8.096545951,2.311275361,6.465152521,10.27137581,5.905490647000001,3.729201713,7.124224583999999,6.204494535,6.964536508999998,3.812842007,9.091843872,5.914426237000001,6.718476923,8.880426637000001,3.486443873,6.73697184,7.932688212,7.754146286,6.634732854,12.08654239,4.41635081,6.879166092999999,12.38882718,5.782382161,7.604741897,10.29085782,8.222437786,2.350232177,4.9742535530000005,3.649151645,4.424316803,4.64948069,4.204770721,4.921736229,4.503048113999999,6.872871687999999,2.024431587,5.587374688,4.850986817,3.191636762,5.459016055,5.756807795,9.537414384,3.656847583,3.056596125,6.042005447,4.568436055,4.559669522,4.463556406,8.734200406,3.404248299,5.527281512,8.504299612,5.388058123,4.837911607,5.856702503999999,8.108204975,10.17199325,7.721807691,9.379255635,9.379255635,3.906646107,7.809095546,5.588253923,3.494501319,10.79981956,10.43807224,6.570813168,4.145407422,3.425910418,9.58228507,3.5796206230000003,4.847493564,7.871484194,10.86813664,5.405655068,4.895303245,5.834901349,3.169173987,2.505709468,7.0844485110000015,2.342580246,10.76270306,3.080135679,3.830125216,5.681729702,4.111294757,8.194669671,10.83754811,2.394942951,3.314081319,4.455019258,3.890566628,4.13074166
105,GSM647548,7.147157032999999,2.333751981,6.547365042000001,3.38923771,8.347810428999999,6.568484531,8.336540759,5.179405098,5.186412654,3.89113805,8.041283227000001,3.679094183,5.527699636,2.029527195,7.843969988,2.00888878,8.008929843999999,11.49158219,3.899544768,5.142190155,6.640840264,4.450884266,8.324497837000001,4.975899491,8.59388901,4.554220657,7.620829395,9.609117279,4.821015551,6.189622365,6.917695284,8.729854676,7.79074385,13.66918341,4.236518464,7.538414936000001,12.98580615,6.220577627000001,7.174040672,9.817249289,7.822288573,2.263730931,5.607953177000001,4.070507435,5.641324499,4.550076558,4.646928378,5.042063328999999,3.73357863,5.465499366,2.460644186,4.312428075,5.214195714,2.056687097,5.7929590410000005,4.58879939,10.27190073,2.388950407,6.766634149,7.667445037,4.687253212,4.226758345,3.564015757,10.14915929,3.359964743,6.542758993,9.208156968,6.76988279,6.757578933,6.556310787999999,8.991955147,11.24059474,7.346836115,6.653457914,6.653457914,4.151830393,8.626971863,4.487939616999999,2.871855899,8.773766634,8.341229603,6.302776662,3.432576824,2.849194664,10.94329132,3.153171288,5.799688787000001,7.102064244,8.089448397,4.630334566,4.326451961,6.056949162,3.888131675,2.770370594,6.7546789060000005,2.440444129,11.41235364,2.36154448,3.408481002,4.545198865,3.82530379,9.073440416,8.290109977,2.482960026,5.673074112999999,4.617897344,3.0278388689999995,2.577311549
106,GSM647549,8.038887718,3.633109413,9.074900566,11.73491166,10.00857694,3.294471204,5.665915545,6.447622639,10.28540227,3.398946279,8.725345543,8.207273078,7.063177821,10.79235529,8.885428153,5.744786229,8.383236549,7.539763782,7.380874265,6.624511463999999,9.354779057,3.40080546,8.416357557000001,7.756574122999999,12.2452939,7.214158618,7.34741857,6.38303433,3.5608013260000004,8.09417941,7.2532573089999985,8.253417012,5.168575943,11.87925683,5.311622894,8.42183997,9.340950804,6.090465518999999,7.511870999,9.528604285,5.382021215,2.382103954,6.511046595,3.093489795,5.891070592999999,5.937119504,5.268420489,4.102141144,5.9440100970000005,8.539337706,6.424053657000001,6.116404547999999,4.472569163,5.774049905,6.008549764,9.344509205,9.606522503,6.341575669,2.825893053,7.315216743,3.335982982,7.354822451,5.937292635,7.112295168999999,7.199515067999999,4.170076212,8.411560471,6.8135865660000015,7.257428441,6.807324279,8.805516133,9.923490229,9.375132835,9.442596852,9.442596852,6.568448869,7.034618826,6.2430748,7.196171477999999,10.39790806,9.98203432,7.125235638,6.282084024,6.43587136,10.56411377,6.09804421,4.09852532,7.445478627000001,10.49406235,4.643091341,5.549259583,7.242414458,5.236565862,3.80291186,7.453447334,2.961315197,8.564519868,6.69915048,3.99553048,6.666312486,6.450077845,8.677058108999999,10.62717699,4.28123416,5.441348328999998,6.5746512410000015,5.943099941,5.645596599999998
107,GSM647550,8.000539949,3.427136007,8.29117118,2.881441004,4.766992311,3.8060881,8.341407278,7.753061914,4.32336163,3.5939195280000003,3.59930394,2.666389819,2.337414231,2.072956064,5.851052152,3.818692624,3.954271357,6.995576295,3.70606305,2.030151493,4.320133008,1.852064245,4.582785152,2.581283769,9.043677114,3.397992743,2.761362919,8.225909547999999,4.341492151000001,4.26770959,6.863919368,4.353491227,5.006534878,12.37490613,2.444306042,4.810702849,11.01800754,2.13453455,5.829449407999999,9.733595484,6.951028767,3.700065684,2.442388592,3.204856728,2.21043939,2.630085899,3.905799105,6.3277331760000015,4.58756983,5.304099774,2.155641575,2.81323613,6.255321788,1.66714488,4.064500104,5.368158996,9.663350968,2.334178788,3.907845454,3.595551566,5.741885707000001,3.885119379,2.842598498,8.389471119,2.276693571,4.279830454,9.93046753,4.344436456,2.52695244,2.733559643,9.530134135,9.759321648,6.485537504,7.723048342,7.723048342,1.951911078,9.049919245,2.81439199,2.698738095,8.959605768,8.409611302,5.399834834,1.934103516,2.6752621,10.31432041,3.1563400460000004,5.59568856,6.206878415,9.955784539,4.011167363,5.970200527,3.308819778,2.986572069,2.170803086,6.341281541,2.100088766,10.2752893,2.461662984,3.330349797,4.258407032,3.142144286,9.560136383,9.041687942,1.817597563,1.987062856,4.117383898,2.875348415,1.957704958
108,GSM647551,6.442555532999999,1.7041642890000002,8.390143231,3.971385224,3.831210489,3.006373189,7.61306896,7.413824141,4.471426171,3.12832222,3.352600424,3.656112284,2.711456784,2.901219322,5.698914536,3.329000939,3.140233385,5.898540747999999,5.588516534,3.392613893,5.815723425,1.666028008,7.721350812000001,4.517978799,9.83410468,4.858799318,5.14502026,6.343569456,3.42924081,2.614978601,4.856304614,3.138819396,1.644281001,8.464265371,2.534879263,5.131266622,7.881791756,2.978709916,6.153559864,8.099677156,5.7449273010000015,2.630251887,2.711672183,3.538916061,3.3452645210000003,2.72615921,4.170332365,4.991029115,6.292908902000001,5.5647505310000005,1.66909994,3.491932644,5.223760864,3.065529382,2.630546555,6.546321848,9.81177383,4.766128088,3.614284704,3.23850885,4.639724069,4.092070153,2.457571923,6.228035168,3.013199314,3.930156172,9.734167321,3.708485052,1.907404864,2.218488782,7.179829649,8.901133267,6.527047702000001,8.614943428,8.614943428,2.281863483,8.205163246,2.895419112,2.80779009,9.347167338,8.086475065,4.468250805,2.058579431,3.536162648,9.551527329,3.132183845,5.178507896,6.179359101,9.067231211,6.68173878,5.185719541,3.210280607,3.923460287,1.6774639180000002,6.759362723,2.136482243,8.580075406,3.138337973,3.426174805,3.714809549,3.678539045,9.12831144,8.462874325,2.509797678,1.668575283,5.16150217,3.6623068,3.5272000560000003
109,GSM647552,3.887664182,3.14689563,9.106753446,7.256018617,8.129017947000001,4.732647808,8.576757509,7.001821358,8.870242186,5.034753013,6.676877516,6.071280794,3.721795258,3.554203749,6.782498703,3.2400359560000003,7.204157806,7.873743949,7.102086926,3.737967424,7.06606287,1.756100229,9.417149454,5.261965878,8.681303957,6.896215552,6.492900486,7.90677365,7.688211306,3.526935043,6.729902822000001,5.2761596410000005,1.729884072,9.937942716,6.374333554,6.701146334,9.758045919,3.269862905,7.999961638999999,7.829866401,7.554304922,2.492973658,5.727900631,4.142502182,3.857314491,4.927073597,4.371820402,7.2176316210000016,5.620499317999999,8.393662695,2.871379511,4.095875018,7.867382083,5.571178852999999,3.358819659,6.392029862999999,9.869102469,7.082663276,2.787466611,4.536417113,7.088854851000002,3.851479384,6.411730921,6.45142459,3.622538194,4.571234758,9.708281507,4.934619565,3.218986779,3.080007942,8.676035991000001,8.612711953,8.638151595,7.128318049,7.128318049,3.10915047,10.17159521,4.278255144,3.139999357,8.667348568,8.201191561,5.314667177,3.098800958,4.31488485,9.341947703,4.833476537,8.124254727,6.625269517,8.393223655,6.425483141,5.752908242,3.155874691,3.808642747,2.019768705,5.831085127000001,1.954963372,10.0404599,5.449239921,3.140126104,5.655108732,4.332070368,9.450435772,8.788430084,3.3712439830000003,3.348667625,5.671515545,6.129366869,3.860594693
110,GSM647553,6.008952099,3.492966035,9.59143038,6.04233126,5.781099789,3.210450476,10.38751113,4.024689955,4.672641095,2.518932874,4.54383478,3.130500042,2.423281061,3.017101495,6.736549219,2.253206043,4.09591089,9.54711618,3.581257702,1.886616118,4.410919924,2.198004977,5.007706283,2.486214274,10.20395138,3.48804402,2.83278286,8.825527259,3.327254261,4.741103348,5.906042671,4.501011232,5.703051369,12.09721098,3.172831876,5.208458493,11.44680553,2.496882649,8.497721056,8.752576076,4.941872369,2.350976378,2.525540316,2.704737563,2.475114091,2.861525199,3.813058746,4.402199073999999,4.136581374,6.229508386,2.244131487,2.448297113,4.433939214,1.511828925,3.506144617,4.3330084310000005,8.160681904,2.439346882,4.697143457,3.802147448,3.383428977,5.30174031,3.451293278,7.951317763,2.85226314,4.353916063,8.661639426,4.387345928,3.966763821,3.578846704,6.937399929,10.43368391,7.16721551,8.882878266,8.882878266,2.105252272,7.496899307,2.378799816,3.25018699,10.24079688,9.32087327,6.005147206,2.213857831,2.826845296,9.53142344,3.257310528,4.941690428,6.897572524,10.22305975,4.744157898,6.58225573,3.55255752,3.030059193,2.091161092,6.652357747000001,2.050148957,10.31434235,2.571498649,2.941588136,4.549617252,2.96543931,8.558768147,10.06972226,1.578435567,2.495857826,3.2186397,2.50285204,2.139343766
111,GSM647554,6.877576964,4.167007265,5.525252072000001,2.746189807,4.323282062,3.302068916,9.328937008,7.909444877,3.609116679,2.372417022,3.238630071,2.687760878,1.945398383,1.919781084,4.746423913,1.942808877,3.498503314,8.291670437,3.073314404,2.072312527,4.52420014,2.299723511,4.427369906,2.263696629,7.757373065,2.873586806,2.822196027,9.064804948,3.382960085,2.9761888030000003,5.826228266,4.098528194,3.2583395580000003,11.78689682,3.947115189,5.134540217,10.87353063,2.18950812,5.613615417,9.589169344,6.190998807000001,2.638984335,2.898822009,3.537783089,2.9294931610000003,2.526014269,4.164840253,6.718216481,4.481152988,5.208485971,1.701646859,3.610436078,6.922837669,1.538448,3.056337732,4.785659818,9.639133737,2.290690624,4.472785083,3.355516434,4.298354364,3.326244004,2.68082496,8.777748669,2.8329808310000004,3.828402071,9.735611693,3.41836871,2.463705431,2.609614149,7.116338677000001,10.54949923,6.673606151,7.363526654,7.363526654,2.013981077,8.467337956,2.585009614,3.231557571,8.618338357999999,7.921260046,4.1218793210000015,1.804365592,2.616757311,10.04414698,2.708268142,4.818392796,5.888849306,9.650112244,4.284095324,4.93930511,3.918392226,3.784168935,1.741697951,5.814080864,1.662282842,10.868087,2.602119334,2.376064666,3.523324798,3.150741933,9.011174817,8.895158981,2.158518332,1.956592658,3.831199913,2.568412404,2.34568208
112,GSM647555,6.889838363,3.679433486,8.491606649,4.487949894,5.897605034,2.2592983330000003,7.794024459,7.155515845,5.33500199,3.277713584,3.999002785,3.839663691,3.407307203,2.223496508,6.169019681,3.931799041,3.91878249,9.957549587,4.056557584,3.680110195,5.606626079,2.198200819,5.474343263,3.531361956,9.596979594,3.646428305,4.329437544,7.686021962000001,6.633122141,3.972469563,6.000925493,5.313265802,4.347167806,12.83872113,5.113836837,6.035580029,10.67571534,3.090937537,6.708184864,9.820923198,8.13442312,2.557607982,3.052426812,4.242731514,2.940878736,3.407348518,5.310001804,5.497131726,4.477787668,5.993348537,4.447454885,3.052353477,6.081930605,2.174173816,4.042950595,5.473674609,10.10476952,2.555629761,2.7339008,4.559943731000001,3.802483698,3.565808149,3.101629598,7.411696611,2.678931514,3.611909931,9.037885226,4.029592268,4.513117584,3.715341308,8.537090829,9.284944953,6.781418202999999,7.794937977000001,7.794937977000001,2.145223856,7.909459875,2.8972900480000003,3.2180754410000003,8.239487583999999,8.466286947,5.39657948,2.281507416,2.882754393,10.9438196,2.919303922,4.708924772,6.043495277000001,9.504145709,3.193441776,4.641143157,4.187541414,3.882519184,2.047857517,6.352352138,2.543498684,9.965683161,2.93423262,2.85578754,4.3412733260000005,3.549735554,9.294311645,9.09643304,2.217447048,1.998130325,4.418051104,2.961908879,2.245792193
113,GSM647556,3.629370697,3.76918349,4.491094599999999,4.135365152,4.293903356,3.004268877,9.899742822,4.053052031,3.8612719,2.667065945,3.574279117,4.136561611,1.912397641,1.936334412,5.444832132,2.3923981,3.665010822,9.233628309,2.762548327,1.928576074,4.742608537,2.479033229,4.298005678,2.376123529,9.302067761,2.874166175,2.557109132,10.01989133,2.102935807,3.04925957,5.39925142,3.538754646,3.899680564,12.26635763,3.133091908,4.484419076,11.86551779,2.075740431,5.78308557,9.774585254,6.245305622999999,2.5000657580000003,2.7048649310000004,3.179968035,2.485835177,2.887979599,4.232465158,4.540572626,4.921785119,4.961883239,1.925882873,2.893202795,4.387491602,1.551116919,3.238500686,4.8181033630000005,10.05735094,1.900226751,5.829511683,3.458151574,3.937892998,3.347453106,2.7765463360000004,8.889163129,2.657913214,3.854146251,9.206702025,3.624314955,2.969384003,3.973591896,7.1954101360000005,10.13353474,6.70340224,7.904743447,7.904743447,2.113534198,7.403750938,2.236731123,3.057869444,9.500702952,9.01963625,5.413065036,1.024705778,2.5857012530000003,9.735451747,2.420283184,4.31151848,6.255708979,9.976516228,3.665834985,5.379703647,3.717789243,3.33667691,1.832483868,6.459533577,2.213668712,10.56270351,2.334669372,2.7496608,4.622026486,3.068793319,8.529649637999999,9.490507258,1.658280886,2.126788137,4.007449596,2.68196885,2.160694272
114,GSM647557,7.438844839,1.433424989,9.796332954,6.329568792999999,8.958536831,5.781507006,7.431960475,6.974520967,9.303868098,3.141266841,7.581946871,7.376964082000001,6.629007562999999,1.918027441,8.790825173,5.509304488,8.027329011,9.339844378,7.453048387000001,5.761125418,8.44444179,5.624287109,7.559176853999999,6.183366931,8.630718086,6.989605257999999,7.00002072,8.679082245,5.0808690180000005,6.9549509710000015,8.967145483,7.588230301,5.454164334,11.39039361,4.489548676,7.978014152,11.3085111,6.519343566,8.769165092,8.657173742000001,8.579819531,3.4511964180000003,5.312341917,5.678676059,5.137848975,6.037346747999999,3.3819894230000003,5.410326551,3.884676862,8.520930831,3.575000624,6.354628062000001,5.633165437000001,4.747450367,4.983094669,7.235317219,9.868878229,6.216201598,3.858885502,5.947810923,5.77033219,6.777314122000001,5.754568246,7.875814392,4.716118915,6.849349559,8.871777758,6.079064534,4.992107267,4.760173718,9.729804265,9.710148318,9.201916807,9.775509432,9.775509432,5.49549826,8.622212462,5.08683957,2.953708689,11.02747576,10.01183118,7.212915289,4.78384558,4.631319482,9.389813206,4.97361198,6.122490462000001,7.712296824,10.77822879,6.338095761,5.503825587000001,6.233084632000001,4.633931354,1.961664183,7.384663679,1.941332367,9.687305516,5.430202382999999,3.743707045,6.474828471,5.31122867,9.08006617,10.63739655,3.889557243,4.713536554,6.182295299,4.344226571,5.626213977999999
115,GSM647558,6.414551386,4.370027264,9.07924704,6.516758199,8.052540777,4.789504279,3.928810212,6.155161309,7.253751521,2.904015482,6.464486546,4.184079183,3.98621531,4.214467099,7.136368758,3.434716566,5.778468628,8.497169938999999,5.433511121,3.786497444,5.809140429,2.618219517,6.348738983,3.645618801,10.59258851,4.872054287,4.573815456,6.2986855870000005,2.472155399,5.481153045,5.660053761,6.6353786160000015,6.300008322999999,11.64016524,2.454952774,6.050140077000001,12.00551787,3.515201245,7.209748254,8.556477199,5.318704734,2.988157306,4.791857197,5.014167416,3.1579568030000003,3.3108512560000003,3.747801671,4.781516179,4.908869428,6.583479658,3.576417022,3.805056374,4.58013784,2.629233177,4.565738479,5.848252852999999,10.26337405,3.476166599,4.772600853,4.997244184,3.866130932,4.4331496260000005,4.586201231,9.278717206,3.113520008,5.592987092,9.480432892,4.144127696,5.60436621,3.66278537,9.948281936,10.20032781,6.928216284,7.262161856,7.262161856,3.241684481,7.577860662999999,3.747867901,3.737932375,8.918266512,8.673879685,6.399083051,3.900835179,2.993842314,10.32306523,3.325972045,5.126230615,6.664915067999999,9.86130063,4.70360215,4.71432852,4.865537432,3.345645215,1.781222386,6.723270387,2.054325263,10.67141405,3.53393218,3.942860473,5.287314428999999,3.5486938610000003,9.72498282,9.572203352,2.764567638,3.639642078,5.341526939,3.0384700060000003,2.886177152
116,GSM647559,6.797366945,7.100997624,6.391223331,7.153784461,6.502434212000001,3.725082812,7.720276642999999,7.232687581,5.774988432000001,3.320564096,5.295432244,3.654339587,2.9026056110000003,2.124459177,4.009142327,2.211412489,4.1000364660000015,8.195107246000001,3.618951627,2.602526403,5.247164649,2.87711362,5.116704527,2.9948405210000004,10.28133127,3.642056116000001,3.49440997,7.309042417000001,2.595416144,4.56317757,4.677712106,4.490578622,4.792190403999999,12.19604901,3.607402844,4.536448747,12.52089324,2.309927356,4.714381541,8.71590389,5.560726026,2.180603664,2.928588107,3.440818299,2.722166993,2.595774923,4.256310815,5.193694761000001,4.136353221999999,5.2446382080000005,2.069988262,2.68186988,5.83180937,2.410599937,3.615975608,5.92812237,10.64449227,2.613554521,5.273615672,4.421387965,4.888814257,4.318077586,3.39630065,10.71887298,3.162376395,4.000467171,10.20064854,2.914624491,4.258833366,3.859369265,9.216951464,10.70043237,6.567374182000001,6.25990744,6.25990744,2.506664746,7.683928549,2.9237809460000004,3.064228636,8.02116594,7.253569747999999,4.161615119,2.062903916,2.691497204,10.33829636,2.840105116,5.114730892,5.464471999,8.520033476,3.4135270710000003,4.028663091,4.40628004,2.82679509,2.080184629,6.233587053,1.782699201,11.58701602,2.77533079,3.434181087,4.37645866,3.2574019560000003,9.483850218,8.100483367,1.889507199,2.413554032,4.166238983,2.958324904,2.631283766
117,GSM647560,6.838776598,3.2118357960000004,8.189201823,4.489818002,5.610364845,2.154002407,8.367650896,4.887641254,3.780300325,5.758744669,3.921655809,3.860461825,3.148333575,2.155175172,5.37434499,4.028761285,4.57492245,9.481049895,3.332526146,2.985780451,4.58998935,2.476890191,5.793013912,2.644594423,9.308760864,3.800499999,3.068906821,8.197776082999999,5.981880349,3.539619398,6.368874503,4.645190235,3.552665663,12.18999702,5.349389115,4.559543211,11.23165677,2.067612983,7.698799805,9.593117452,8.643663007,2.886679969,2.568754029,3.594547687,2.77968016,2.901498001,5.048963979,5.313015192,5.752243858,5.267945093,2.632600961,3.15217607,4.858696345,2.038359684,3.0647069260000004,5.75600915,9.215324589,2.4529040930000003,1.831898988,3.524787747,4.60001274,4.109236779,2.84754094,7.977831435,2.80869378,3.602280723,8.517608172000001,3.575751759,3.460625985,3.483537394,9.294420337,10.39089402,6.231623549,9.140713692,9.140713692,1.852127634,8.271654877000001,2.741761737,2.662100141,10.37689739,9.189612513,5.61539256,1.990668737,2.837543376,10.14917271,2.651722492,4.403003796,7.009046831,10.82411713,5.087758457,4.375641518,3.3484709930000003,3.322508636,1.840542625,6.151044346,2.575235197,10.15094995,2.730565609,2.163661564,3.996627686,3.029797337,8.745866552,10.12589465,1.640335251,2.021045533,3.635134239,3.077631794,2.269587161
118,GSM647562,7.275006781,1.7120333330000002,6.8737051110000005,2.600050436,4.486046033,4.104113811,6.6204843910000015,5.62678172,3.8482125,2.759205935,3.054676582,2.996393047,2.352500271,1.737619008,5.978136882,2.349193454,3.114682977,7.075320418,3.328890822,2.737690909,5.201064135,2.651908411,4.725593546,3.185359715,7.468233065,2.8409138780000003,3.564145895,5.804585055,2.883932252,3.2295119710000004,4.957643463,5.195764046,5.54218742,11.56752367,2.234521463,6.094390289,11.4381827,2.538029495,4.762102038,8.487684452,7.755872703,2.268907685,2.902050441,3.945689118,2.977134333,3.006544147,3.278270366,6.166476028,5.9729043110000015,5.124815332,2.358302468,3.114912077,6.941682111,2.112646075,4.630770373,4.514071311,10.71696842,2.216747399,3.2009562860000003,4.1399016610000015,4.164089656,3.84288095,2.678205785,10.10055552,2.653510212,5.54723677,9.509912589,3.796792446,3.449471194,3.489945133,9.735192918,9.014793221,7.198412912999999,7.183289604,7.183289604,2.009862441,10.13087233,2.580800678,2.794559852,8.380153463,8.262980516,5.269653104,2.882232413,2.569593086,10.61365448,2.69405785,7.656069622,6.07285054,8.759905807,3.37950925,5.099799082,4.671525572,2.999999485,2.27182343,8.426478755,1.783169571,10.92776847,2.651449308,3.815113434,4.089418271,3.425144435,9.678468563,8.707233167,2.138718692,1.6352248230000002,4.287671157,2.877060879,2.547066276
119,GSM647563,6.457771352999999,3.542892614,9.123495395,2.0939416790000003,6.710495304,2.451397088,3.750662386,6.786001869,6.760842749,2.585491963,5.633529533,4.647034219,3.138261145,2.115585032,6.770572832999999,2.803571277,5.165408654,7.159821437000001,4.693679019,2.835005701,5.319225186000001,3.085319495,5.173684393,3.439530903,9.760247133,4.416028682,4.503408632,4.24589887,2.259862889,5.328430344,5.701080941,6.298091962999999,7.36657087,13.1248642,2.535741363,5.701523862999999,10.10316022,2.954994337,5.475797742999999,8.097389024,4.764407751,2.295834967,3.890551301,4.445414605,3.433225872,3.590576808,4.038435509,5.037838181000001,3.726405935,6.00720457,5.033691096,3.209893989,4.703662841,2.439158067,4.154832221,4.138104853,10.1601753,2.903696764,2.592348164,4.265681188,3.60800926,3.765888361,3.313051334,8.897697792,2.873267114,5.47288063,9.689963444,3.714895233,4.327663654,3.567654165,9.827251088,10.33011519,6.959963873,7.401024306,7.401024306,2.791058984,8.146601695,2.972232975,2.751061248,8.568072177000001,8.365261222,4.323829754,3.33522974,2.304209347,11.49722017,3.870250176,5.630510754,6.057143577000001,9.776695435,4.219219385,4.32912269,4.943948066,3.031796196,2.01515758,6.454136629,3.057268938,10.89222223,2.774929,4.552592347,4.447987904,3.571939678,10.25905406,9.379562938,2.55954888,2.31516045,4.6765694060000005,3.300545647,2.568084177
